Time,Iteration loop,Iteration,Fitness,Assignment,Local search,Similarity counter
20:12:59 28/12/2020,1,65,388,"[23, 24, 1, 27, 30, 10, 0, 8, 6, 20, 16, 21, 9, 14, 5, 3, 28, 29, 18, 17, 25, 4, 15, 31, 26, 12, 22, 13, 2, 19, 11, 7]",True,0
20:12:59 28/12/2020,2,129,388,"[23, 24, 1, 27, 30, 10, 0, 8, 6, 20, 16, 21, 9, 14, 5, 3, 28, 29, 18, 17, 25, 4, 15, 31, 26, 12, 22, 13, 2, 19, 11, 7]",False,1
20:13:00 28/12/2020,3,199,376,"[15, 31, 30, 19, 27, 18, 13, 21, 4, 7, 5, 3, 22, 16, 20, 6, 10, 0, 11, 26, 9, 1, 2, 8, 23, 24, 12, 17, 29, 25, 28, 14]",True,0
20:13:00 28/12/2020,4,264,280,"[19, 27, 18, 22, 3, 30, 10, 14, 2, 6, 15, 7, 17, 16, 8, 4, 24, 20, 9, 28, 13, 1, 0, 12, 29, 5, 23, 25, 21, 26, 31, 11]",True,0
20:13:01 28/12/2020,5,326,280,"[19, 27, 18, 22, 3, 30, 10, 14, 2, 6, 15, 7, 17, 16, 8, 4, 24, 20, 9, 28, 13, 1, 0, 12, 29, 5, 23, 25, 21, 26, 31, 11]",False,1
20:13:01 28/12/2020,6,390,280,"[19, 27, 18, 22, 3, 30, 10, 14, 2, 6, 15, 7, 17, 16, 8, 4, 24, 20, 9, 28, 13, 1, 0, 12, 29, 5, 23, 25, 21, 26, 31, 11]",False,2
20:13:01 28/12/2020,7,457,232,"[2, 1, 6, 19, 3, 17, 0, 16, 8, 24, 20, 28, 14, 11, 12, 30, 15, 31, 7, 23, 5, 13, 21, 29, 10, 26, 25, 9, 18, 27, 22, 4]",True,0
20:13:01 28/12/2020,8,520,232,"[2, 1, 6, 19, 3, 17, 0, 16, 8, 24, 20, 28, 14, 11, 12, 30, 15, 31, 7, 23, 5, 13, 21, 29, 10, 26, 25, 9, 18, 27, 22, 4]",False,1
20:13:01 28/12/2020,9,586,232,"[2, 1, 6, 19, 3, 17, 0, 16, 8, 24, 20, 28, 14, 11, 12, 30, 15, 31, 7, 23, 5, 13, 21, 29, 10, 26, 25, 9, 18, 27, 22, 4]",False,2
20:13:02 28/12/2020,10,656,232,"[2, 1, 6, 19, 3, 17, 0, 16, 8, 24, 20, 28, 14, 11, 12, 30, 15, 31, 7, 23, 5, 13, 21, 29, 10, 26, 25, 9, 18, 27, 22, 4]",True,3
20:13:03 28/12/2020,11,725,232,"[2, 1, 6, 19, 3, 17, 0, 16, 8, 24, 20, 28, 14, 11, 12, 30, 15, 31, 7, 23, 5, 13, 21, 29, 10, 26, 25, 9, 18, 27, 22, 4]",True,4
20:13:03 28/12/2020,12,788,224,"[2, 4, 6, 3, 1, 17, 0, 16, 8, 24, 20, 28, 14, 11, 12, 30, 15, 31, 7, 21, 5, 13, 23, 29, 10, 26, 25, 19, 18, 27, 22, 9]",True,0
20:13:03 28/12/2020,13,852,224,"[2, 4, 6, 3, 1, 17, 0, 16, 8, 24, 20, 28, 14, 11, 12, 30, 15, 31, 7, 21, 5, 13, 23, 29, 10, 26, 25, 19, 18, 27, 22, 9]",False,1
20:13:03 28/12/2020,14,911,224,"[2, 4, 6, 3, 1, 17, 0, 16, 8, 24, 20, 28, 14, 11, 12, 30, 15, 31, 7, 21, 5, 13, 23, 29, 10, 26, 25, 19, 18, 27, 22, 9]",False,2
20:13:04 28/12/2020,15,979,224,"[2, 4, 6, 3, 1, 17, 0, 16, 8, 24, 20, 28, 14, 11, 12, 30, 15, 31, 7, 21, 5, 13, 23, 29, 10, 26, 25, 19, 18, 27, 22, 9]",True,3
20:13:04 28/12/2020,16,1044,216,"[19, 27, 18, 26, 31, 30, 3, 11, 2, 6, 15, 7, 17, 16, 0, 4, 24, 20, 29, 28, 13, 5, 8, 12, 9, 1, 23, 25, 21, 22, 14, 10]",True,0
20:13:05 28/12/2020,17,1110,216,"[19, 27, 18, 26, 31, 30, 3, 11, 2, 6, 15, 7, 17, 16, 0, 4, 24, 20, 29, 28, 13, 5, 8, 12, 9, 1, 23, 25, 21, 22, 14, 10]",True,1
