Time,Iteration,Fitness,Assignment,Local search,Similarity counter
23:46:52 03/12/2020,185,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,10
23:46:52 03/12/2020,186,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,11
23:46:53 03/12/2020,187,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",True,12
23:46:53 03/12/2020,188,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,13
23:46:53 03/12/2020,189,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",True,14
23:46:53 03/12/2020,190,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",True,15
23:46:53 03/12/2020,191,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,16
23:46:53 03/12/2020,192,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,17
23:46:53 03/12/2020,193,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,18
23:46:53 03/12/2020,194,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,19
23:46:53 03/12/2020,195,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,20
23:46:53 03/12/2020,196,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,21
23:46:53 03/12/2020,197,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,22
23:46:53 03/12/2020,198,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,23
23:46:53 03/12/2020,199,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,24
23:46:53 03/12/2020,200,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",True,25
23:46:53 03/12/2020,201,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",True,26
23:46:53 03/12/2020,202,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,27
23:46:54 03/12/2020,203,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,28
23:46:54 03/12/2020,204,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,29
23:46:54 03/12/2020,205,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,30
23:46:54 03/12/2020,206,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,31
23:46:54 03/12/2020,207,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,32
23:46:54 03/12/2020,208,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,33
23:46:54 03/12/2020,209,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,34
23:46:54 03/12/2020,210,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,35
23:46:54 03/12/2020,211,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,36
23:46:54 03/12/2020,212,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,37
23:46:54 03/12/2020,213,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",True,38
23:46:54 03/12/2020,214,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,39
23:46:54 03/12/2020,215,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,40
23:46:54 03/12/2020,216,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,41
23:46:54 03/12/2020,217,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,42
23:46:54 03/12/2020,218,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,43
23:46:54 03/12/2020,219,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,44
23:46:54 03/12/2020,220,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,45
23:46:55 03/12/2020,221,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,46
23:46:55 03/12/2020,222,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,47
23:46:55 03/12/2020,223,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,48
23:46:55 03/12/2020,224,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,49
23:46:55 03/12/2020,225,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",True,50
23:46:55 03/12/2020,226,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,51
23:46:55 03/12/2020,227,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,52
23:46:55 03/12/2020,228,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,53
23:46:55 03/12/2020,229,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",True,54
23:46:55 03/12/2020,230,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",True,55
23:46:55 03/12/2020,231,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,56
23:46:55 03/12/2020,232,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,57
23:46:55 03/12/2020,233,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,58
23:46:55 03/12/2020,234,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,59
23:46:56 03/12/2020,235,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,60
23:46:56 03/12/2020,236,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",True,61
23:46:56 03/12/2020,237,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,62
23:46:56 03/12/2020,238,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,63
23:46:56 03/12/2020,239,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,64
23:46:56 03/12/2020,240,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,65
23:46:56 03/12/2020,241,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,66
23:46:56 03/12/2020,242,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,67
23:46:56 03/12/2020,243,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,68
23:46:56 03/12/2020,244,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,69
23:46:56 03/12/2020,245,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,70
23:46:56 03/12/2020,246,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,71
23:46:56 03/12/2020,247,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,72
23:46:56 03/12/2020,248,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,73
23:46:56 03/12/2020,249,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,74
23:46:56 03/12/2020,250,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,75
23:46:56 03/12/2020,251,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,76
23:46:57 03/12/2020,252,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",True,77
23:46:57 03/12/2020,253,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,78
23:46:57 03/12/2020,254,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,79
23:46:57 03/12/2020,255,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,80
23:46:57 03/12/2020,256,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",True,81
23:46:57 03/12/2020,257,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,82
23:46:57 03/12/2020,258,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",True,83
23:46:57 03/12/2020,259,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,84
23:46:57 03/12/2020,260,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,85
23:46:57 03/12/2020,261,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,86
23:46:57 03/12/2020,262,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,87
23:46:57 03/12/2020,263,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",False,88
23:46:58 03/12/2020,264,508906,"[7, 1, 2, 3, 6, 15, 5, 10, 12, 14, 8, 0, 16, 13, 9, 4, 11]",True,89
23:46:58 03/12/2020,265,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",True,0
23:46:58 03/12/2020,266,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,1
23:46:58 03/12/2020,267,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,2
23:46:58 03/12/2020,268,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,3
23:46:58 03/12/2020,269,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,4
23:46:58 03/12/2020,270,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",True,5
23:46:58 03/12/2020,271,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,6
23:46:58 03/12/2020,272,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,7
23:46:58 03/12/2020,273,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,8
23:46:58 03/12/2020,274,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,9
23:46:58 03/12/2020,275,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,10
23:46:58 03/12/2020,276,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,11
23:46:58 03/12/2020,277,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,12
23:46:59 03/12/2020,278,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",True,13
23:46:59 03/12/2020,279,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,14
23:46:59 03/12/2020,280,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,15
23:46:59 03/12/2020,281,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,16
23:46:59 03/12/2020,282,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,17
23:46:59 03/12/2020,283,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,18
23:46:59 03/12/2020,284,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,19
23:46:59 03/12/2020,285,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,20
23:46:59 03/12/2020,286,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",True,21
23:46:59 03/12/2020,287,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,22
23:46:59 03/12/2020,288,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",True,23
23:46:59 03/12/2020,289,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",True,24
23:46:59 03/12/2020,290,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,25
23:46:59 03/12/2020,291,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,26
23:47:00 03/12/2020,292,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,27
23:47:00 03/12/2020,293,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",True,28
23:47:00 03/12/2020,294,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,29
23:47:00 03/12/2020,295,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,30
23:47:00 03/12/2020,296,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,31
23:47:00 03/12/2020,297,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,32
23:47:00 03/12/2020,298,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,33
23:47:00 03/12/2020,299,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",True,34
23:47:00 03/12/2020,300,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,35
23:47:00 03/12/2020,301,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,36
23:47:00 03/12/2020,302,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,37
23:47:00 03/12/2020,303,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",True,38
23:47:00 03/12/2020,304,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,39
23:47:01 03/12/2020,305,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",True,40
23:47:01 03/12/2020,306,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,41
23:47:01 03/12/2020,307,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",True,42
23:47:01 03/12/2020,308,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,43
23:47:01 03/12/2020,309,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,44
23:47:01 03/12/2020,310,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,45
23:47:01 03/12/2020,311,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",True,46
23:47:01 03/12/2020,312,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,47
23:47:01 03/12/2020,313,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,48
23:47:01 03/12/2020,314,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,49
23:47:01 03/12/2020,315,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,50
23:47:01 03/12/2020,316,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,51
23:47:01 03/12/2020,317,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,52
23:47:01 03/12/2020,318,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,53
23:47:01 03/12/2020,319,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,54
23:47:02 03/12/2020,320,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,55
23:47:02 03/12/2020,321,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,56
23:47:02 03/12/2020,322,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,57
23:47:02 03/12/2020,323,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",True,58
23:47:02 03/12/2020,324,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,59
23:47:02 03/12/2020,325,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,60
23:47:02 03/12/2020,326,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,61
23:47:02 03/12/2020,327,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,62
23:47:02 03/12/2020,328,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,63
23:47:02 03/12/2020,329,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,64
23:47:02 03/12/2020,330,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,65
23:47:02 03/12/2020,331,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,66
23:47:02 03/12/2020,332,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,67
23:47:02 03/12/2020,333,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,68
23:47:02 03/12/2020,334,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,69
23:47:02 03/12/2020,335,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,70
23:47:02 03/12/2020,336,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,71
23:47:03 03/12/2020,337,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",True,72
23:47:03 03/12/2020,338,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,73
23:47:03 03/12/2020,339,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,74
23:47:03 03/12/2020,340,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,75
23:47:03 03/12/2020,341,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,76
23:47:03 03/12/2020,342,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,77
23:47:03 03/12/2020,343,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,78
23:47:03 03/12/2020,344,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,79
23:47:03 03/12/2020,345,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,80
23:47:03 03/12/2020,346,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,81
23:47:03 03/12/2020,347,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,82
23:47:03 03/12/2020,348,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,83
23:47:03 03/12/2020,349,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,84
23:47:03 03/12/2020,350,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,85
23:47:03 03/12/2020,351,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,86
23:47:03 03/12/2020,352,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,87
23:47:03 03/12/2020,353,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,88
23:47:04 03/12/2020,354,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,89
23:47:04 03/12/2020,355,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,90
23:47:04 03/12/2020,356,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,91
23:47:04 03/12/2020,357,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,92
23:47:04 03/12/2020,358,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,93
23:47:04 03/12/2020,359,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,94
23:47:04 03/12/2020,360,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,95
23:47:04 03/12/2020,361,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",True,96
23:47:04 03/12/2020,362,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,97
23:47:04 03/12/2020,363,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,98
23:47:04 03/12/2020,364,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,99
23:47:04 03/12/2020,365,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,100
23:47:04 03/12/2020,366,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,101
23:47:04 03/12/2020,367,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",True,102
23:47:04 03/12/2020,368,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,103
23:47:04 03/12/2020,369,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,104
23:47:05 03/12/2020,370,499180,"[3, 1, 15, 10, 11, 4, 5, 7, 13, 2, 8, 14, 16, 12, 9, 0, 6]",False,105
