Time,Iteration loop,Iteration,Fitness,Assignment,Local search,Similarity counter
16:58:20 28/12/2020,1,67,18224,"[10, 14, 15, 28, 20, 16, 4, 33, 31, 11, 27, 12, 5, 8, 18, 34, 21, 1, 6, 22, 29, 25, 2, 13, 26, 24, 32, 30, 0, 19, 7, 9, 3, 35, 23, 17]",False,0
16:58:21 28/12/2020,2,132,18224,"[10, 14, 15, 28, 20, 16, 4, 33, 31, 11, 27, 12, 5, 8, 18, 34, 21, 1, 6, 22, 29, 25, 2, 13, 26, 24, 32, 30, 0, 19, 7, 9, 3, 35, 23, 17]",False,1
16:58:21 28/12/2020,3,199,18224,"[10, 14, 15, 28, 20, 16, 4, 33, 31, 11, 27, 12, 5, 8, 18, 34, 21, 1, 6, 22, 29, 25, 2, 13, 26, 24, 32, 30, 0, 19, 7, 9, 3, 35, 23, 17]",False,2
16:58:21 28/12/2020,4,264,18224,"[10, 14, 15, 28, 20, 16, 4, 33, 31, 11, 27, 12, 5, 8, 18, 34, 21, 1, 6, 22, 29, 25, 2, 13, 26, 24, 32, 30, 0, 19, 7, 9, 3, 35, 23, 17]",False,3
16:58:21 28/12/2020,5,331,17498,"[26, 10, 22, 11, 30, 14, 16, 0, 2, 18, 8, 15, 12, 5, 9, 7, 4, 32, 33, 28, 31, 3, 21, 6, 35, 24, 20, 1, 27, 25, 19, 29, 17, 23, 13, 34]",True,0
16:58:22 28/12/2020,6,400,16756,"[34, 33, 26, 31, 8, 0, 2, 29, 35, 22, 21, 5, 11, 13, 7, 19, 18, 1, 32, 30, 10, 4, 9, 17, 6, 27, 14, 16, 15, 20, 28, 3, 12, 24, 25, 23]",False,0
16:58:22 28/12/2020,7,466,16756,"[34, 33, 26, 31, 8, 0, 2, 29, 35, 22, 21, 5, 11, 13, 7, 19, 18, 1, 32, 30, 10, 4, 9, 17, 6, 27, 14, 16, 15, 20, 28, 3, 12, 24, 25, 23]",True,1
16:58:22 28/12/2020,8,532,16282,"[14, 20, 29, 6, 11, 27, 30, 32, 35, 22, 21, 12, 9, 10, 7, 8, 18, 28, 26, 2, 13, 5, 19, 3, 31, 0, 17, 16, 15, 33, 1, 34, 4, 24, 25, 23]",False,0
16:58:22 28/12/2020,9,598,15932,"[34, 6, 2, 13, 5, 0, 30, 29, 35, 22, 21, 12, 11, 10, 9, 7, 4, 32, 33, 28, 31, 3, 19, 8, 26, 27, 14, 16, 15, 20, 1, 17, 18, 24, 25, 23]",False,0
16:58:22 28/12/2020,10,663,15932,"[34, 6, 2, 13, 5, 0, 30, 29, 35, 22, 21, 12, 11, 10, 9, 7, 4, 32, 33, 28, 31, 3, 19, 8, 26, 27, 14, 16, 15, 20, 1, 17, 18, 24, 25, 23]",False,1
