Time,Iteration loop,Iteration,Fitness,Assignment,Local search,Similarity counter
01:46:34 21/12/2020,1,64,200362,"[19, 11, 6, 18, 7, 13, 1, 27, 16, 3, 22, 21, 12, 25, 4, 10, 14, 8, 23, 0, 17, 9, 20, 5, 29, 26, 24, 2, 15, 28]",False,0
01:46:34 21/12/2020,2,128,200362,"[19, 11, 6, 18, 7, 13, 1, 27, 16, 3, 22, 21, 12, 25, 4, 10, 14, 8, 23, 0, 17, 9, 20, 5, 29, 26, 24, 2, 15, 28]",False,1
01:46:34 21/12/2020,3,193,200112,"[7, 22, 17, 5, 27, 23, 29, 20, 21, 6, 8, 9, 11, 13, 16, 3, 0, 14, 4, 2, 18, 1, 28, 25, 12, 26, 10, 15, 19, 24]",False,0
01:46:34 21/12/2020,4,255,186122,"[6, 12, 21, 22, 7, 0, 13, 27, 16, 3, 17, 5, 25, 24, 29, 4, 28, 26, 11, 8, 2, 14, 10, 19, 23, 9, 20, 18, 1, 15]",False,0
01:46:35 21/12/2020,5,321,186122,"[6, 12, 21, 22, 7, 0, 13, 27, 16, 3, 17, 5, 25, 24, 29, 4, 28, 26, 11, 8, 2, 14, 10, 19, 23, 9, 20, 18, 1, 15]",True,1
01:46:35 21/12/2020,6,387,186122,"[6, 12, 21, 22, 7, 0, 13, 27, 16, 3, 17, 5, 25, 24, 29, 4, 28, 26, 11, 8, 2, 14, 10, 19, 23, 9, 20, 18, 1, 15]",False,2
01:46:35 21/12/2020,7,452,180282,"[9, 11, 14, 24, 25, 27, 12, 23, 3, 19, 5, 8, 29, 21, 10, 7, 20, 6, 0, 15, 2, 17, 18, 1, 16, 26, 28, 22, 4, 13]",False,0
01:46:35 21/12/2020,8,519,179838,"[9, 11, 14, 24, 25, 27, 12, 23, 3, 19, 17, 8, 29, 21, 10, 7, 20, 6, 0, 15, 2, 5, 18, 1, 16, 26, 28, 22, 4, 13]",False,0
01:46:35 21/12/2020,9,582,179838,"[9, 11, 14, 24, 25, 27, 12, 23, 3, 19, 17, 8, 29, 21, 10, 7, 20, 6, 0, 15, 2, 5, 18, 1, 16, 26, 28, 22, 4, 13]",False,1
01:46:35 21/12/2020,10,649,179838,"[9, 11, 14, 24, 25, 27, 12, 23, 3, 19, 17, 8, 29, 21, 10, 7, 20, 6, 0, 15, 2, 5, 18, 1, 16, 26, 28, 22, 4, 13]",False,2
01:46:35 21/12/2020,11,712,177796,"[8, 11, 24, 1, 26, 16, 27, 18, 3, 19, 5, 9, 29, 21, 6, 7, 13, 4, 0, 15, 12, 17, 14, 2, 20, 25, 10, 23, 28, 22]",False,0
01:46:35 21/12/2020,12,777,177796,"[8, 11, 24, 1, 26, 16, 27, 18, 3, 19, 5, 9, 29, 21, 6, 7, 13, 4, 0, 15, 12, 17, 14, 2, 20, 25, 10, 23, 28, 22]",False,1
01:46:35 21/12/2020,13,839,176138,"[8, 11, 14, 24, 25, 16, 7, 23, 3, 29, 5, 1, 19, 21, 10, 26, 13, 6, 0, 15, 2, 17, 18, 12, 27, 22, 28, 9, 4, 20]",False,0
01:46:35 21/12/2020,14,900,176138,"[8, 11, 14, 24, 25, 16, 7, 23, 3, 29, 5, 1, 19, 21, 10, 26, 13, 6, 0, 15, 2, 17, 18, 12, 27, 22, 28, 9, 4, 20]",False,1
01:46:36 21/12/2020,15,963,176138,"[8, 11, 14, 24, 25, 16, 7, 23, 3, 29, 5, 1, 19, 21, 10, 26, 13, 6, 0, 15, 2, 17, 18, 12, 27, 22, 28, 9, 4, 20]",True,2
01:46:36 21/12/2020,16,1023,175544,"[8, 11, 14, 24, 25, 27, 26, 23, 3, 19, 5, 18, 29, 21, 10, 7, 16, 6, 0, 1, 2, 17, 9, 12, 20, 22, 28, 15, 4, 13]",False,0
01:46:36 21/12/2020,17,1087,175544,"[8, 11, 14, 24, 25, 27, 26, 23, 3, 19, 5, 18, 29, 21, 10, 7, 16, 6, 0, 1, 2, 17, 9, 12, 20, 22, 28, 15, 4, 13]",False,1
01:46:36 21/12/2020,18,1150,166908,"[17, 8, 12, 24, 9, 21, 5, 13, 1, 19, 6, 23, 3, 26, 14, 20, 25, 11, 22, 15, 10, 4, 2, 18, 0, 29, 16, 7, 27, 28]",True,0
01:46:36 21/12/2020,19,1217,166908,"[17, 8, 12, 24, 9, 21, 5, 13, 1, 19, 6, 23, 3, 26, 14, 20, 25, 11, 22, 15, 10, 4, 2, 18, 0, 29, 16, 7, 27, 28]",False,1
01:46:36 21/12/2020,20,1279,166908,"[17, 8, 12, 24, 9, 21, 5, 13, 1, 19, 6, 23, 3, 26, 14, 20, 25, 11, 22, 15, 10, 4, 2, 18, 0, 29, 16, 7, 27, 28]",False,2
01:46:37 21/12/2020,21,1344,166908,"[17, 8, 12, 24, 9, 21, 5, 13, 1, 19, 6, 23, 3, 26, 14, 20, 25, 11, 22, 15, 10, 4, 2, 18, 0, 29, 16, 7, 27, 28]",False,3
01:46:37 21/12/2020,22,1409,166908,"[17, 8, 12, 24, 9, 21, 5, 13, 1, 19, 6, 23, 3, 26, 14, 20, 25, 11, 22, 15, 10, 4, 2, 18, 0, 29, 16, 7, 27, 28]",False,4
01:46:37 21/12/2020,23,1478,166908,"[17, 8, 12, 24, 9, 21, 5, 13, 1, 19, 6, 23, 3, 26, 14, 20, 25, 11, 22, 15, 10, 4, 2, 18, 0, 29, 16, 7, 27, 28]",True,5
01:46:37 21/12/2020,24,1541,166908,"[17, 8, 12, 24, 9, 21, 5, 13, 1, 19, 6, 23, 3, 26, 14, 20, 25, 11, 22, 15, 10, 4, 2, 18, 0, 29, 16, 7, 27, 28]",False,6
01:46:37 21/12/2020,25,1606,166908,"[17, 8, 12, 24, 9, 21, 5, 13, 1, 19, 6, 23, 3, 26, 14, 20, 25, 11, 22, 15, 10, 4, 2, 18, 0, 29, 16, 7, 27, 28]",True,7
01:46:37 21/12/2020,26,1666,166908,"[17, 8, 12, 24, 9, 21, 5, 13, 1, 19, 6, 23, 3, 26, 14, 20, 25, 11, 22, 15, 10, 4, 2, 18, 0, 29, 16, 7, 27, 28]",False,8
01:46:38 21/12/2020,27,1728,166908,"[17, 8, 12, 24, 9, 21, 5, 13, 1, 19, 6, 23, 3, 26, 14, 20, 25, 11, 22, 15, 10, 4, 2, 18, 0, 29, 16, 7, 27, 28]",False,9
01:46:38 21/12/2020,28,1795,166908,"[17, 8, 12, 24, 9, 21, 5, 13, 1, 19, 6, 23, 3, 26, 14, 20, 25, 11, 22, 15, 10, 4, 2, 18, 0, 29, 16, 7, 27, 28]",False,10
01:46:38 21/12/2020,29,1860,166908,"[17, 8, 12, 24, 9, 21, 5, 13, 1, 19, 6, 23, 3, 26, 14, 20, 25, 11, 22, 15, 10, 4, 2, 18, 0, 29, 16, 7, 27, 28]",False,11
01:46:38 21/12/2020,30,1924,166908,"[17, 8, 12, 24, 9, 21, 5, 13, 1, 19, 6, 23, 3, 26, 14, 20, 25, 11, 22, 15, 10, 4, 2, 18, 0, 29, 16, 7, 27, 28]",False,12
01:46:38 21/12/2020,31,1987,166908,"[17, 8, 12, 24, 9, 21, 5, 13, 1, 19, 6, 23, 3, 26, 14, 20, 25, 11, 22, 15, 10, 4, 2, 18, 0, 29, 16, 7, 27, 28]",False,13
01:46:38 21/12/2020,32,2052,166908,"[17, 8, 12, 24, 9, 21, 5, 13, 1, 19, 6, 23, 3, 26, 14, 20, 25, 11, 22, 15, 10, 4, 2, 18, 0, 29, 16, 7, 27, 28]",False,14
01:46:38 21/12/2020,33,2116,166908,"[17, 8, 12, 24, 9, 21, 5, 13, 1, 19, 6, 23, 3, 26, 14, 20, 25, 11, 22, 15, 10, 4, 2, 18, 0, 29, 16, 7, 27, 28]",False,15
01:46:38 21/12/2020,34,2179,166908,"[17, 8, 12, 24, 9, 21, 5, 13, 1, 19, 6, 23, 3, 26, 14, 20, 25, 11, 22, 15, 10, 4, 2, 18, 0, 29, 16, 7, 27, 28]",False,16
01:46:38 21/12/2020,35,2239,166908,"[17, 8, 12, 24, 9, 21, 5, 13, 1, 19, 6, 23, 3, 26, 14, 20, 25, 11, 22, 15, 10, 4, 2, 18, 0, 29, 16, 7, 27, 28]",False,17
01:46:38 21/12/2020,36,2302,166908,"[17, 8, 12, 24, 9, 21, 5, 13, 1, 19, 6, 23, 3, 26, 14, 20, 25, 11, 22, 15, 10, 4, 2, 18, 0, 29, 16, 7, 27, 28]",False,18
01:46:39 21/12/2020,37,2365,166908,"[17, 8, 12, 24, 9, 21, 5, 13, 1, 19, 6, 23, 3, 26, 14, 20, 25, 11, 22, 15, 10, 4, 2, 18, 0, 29, 16, 7, 27, 28]",False,19
