Time,Iteration loop,Iteration,Fitness,Assignment,Local search,Similarity counter
09:42:39 29/12/2020,1,155,5710836,"[17, 20, 21, 6, 5, 8, 7, 19, 4, 1, 14, 15, 2, 11, 13, 16, 24, 12, 0, 23, 10, 25, 3, 18, 22, 9]",False,0
09:42:39 29/12/2020,2,307,5710836,"[17, 20, 21, 6, 5, 8, 7, 19, 4, 1, 14, 15, 2, 11, 13, 16, 24, 12, 0, 23, 10, 25, 3, 18, 22, 9]",False,1
09:42:39 29/12/2020,3,472,5679877,"[21, 25, 2, 0, 12, 18, 7, 23, 16, 11, 4, 14, 8, 5, 22, 19, 15, 1, 13, 9, 3, 10, 20, 24, 6, 17]",False,0
09:42:40 29/12/2020,4,626,5676387,"[21, 1, 15, 6, 2, 5, 11, 24, 18, 14, 13, 4, 25, 12, 23, 16, 17, 20, 0, 9, 19, 10, 3, 8, 22, 7]",False,0
09:42:40 29/12/2020,5,780,5657145,"[22, 19, 2, 9, 17, 23, 0, 10, 8, 20, 4, 11, 16, 18, 5, 7, 6, 12, 13, 21, 25, 3, 1, 24, 15, 14]",False,0
09:42:40 29/12/2020,6,935,5652475,"[20, 22, 13, 10, 24, 5, 11, 2, 18, 14, 8, 4, 25, 12, 23, 16, 17, 0, 21, 3, 7, 1, 15, 9, 6, 19]",False,0
09:42:41 29/12/2020,7,1095,5626370,"[20, 10, 8, 6, 2, 5, 11, 24, 18, 14, 13, 4, 25, 12, 23, 16, 17, 0, 21, 3, 7, 1, 15, 9, 22, 19]",False,0
09:42:41 29/12/2020,8,1251,5626370,"[20, 10, 8, 6, 2, 5, 11, 24, 18, 14, 13, 4, 25, 12, 23, 16, 17, 0, 21, 3, 7, 1, 15, 9, 22, 19]",False,1
09:42:42 29/12/2020,9,1404,5623131,"[7, 15, 21, 25, 17, 2, 4, 24, 8, 9, 19, 18, 11, 23, 13, 16, 12, 0, 14, 20, 1, 5, 22, 3, 6, 10]",False,0
09:42:42 29/12/2020,10,1558,5617709,"[7, 15, 11, 3, 18, 25, 4, 2, 23, 9, 8, 6, 19, 20, 13, 16, 0, 24, 14, 22, 5, 12, 21, 17, 1, 10]",False,0
09:42:42 29/12/2020,11,1710,5597869,"[15, 16, 24, 21, 5, 17, 19, 6, 18, 14, 20, 4, 2, 11, 7, 10, 13, 8, 0, 3, 25, 1, 9, 12, 22, 23]",False,0
09:42:43 29/12/2020,12,1868,5597869,"[15, 16, 24, 21, 5, 17, 19, 6, 18, 14, 20, 4, 2, 11, 7, 10, 13, 8, 0, 3, 25, 1, 9, 12, 22, 23]",False,1
09:42:43 29/12/2020,13,2021,5594205,"[5, 20, 11, 19, 12, 22, 24, 0, 14, 18, 17, 4, 2, 15, 7, 10, 13, 21, 8, 3, 25, 6, 9, 16, 23, 1]",False,0
09:42:44 29/12/2020,14,2182,5567286,"[15, 16, 10, 21, 5, 3, 17, 6, 18, 14, 20, 4, 2, 11, 7, 24, 13, 8, 0, 19, 25, 1, 9, 12, 22, 23]",True,0
09:42:44 29/12/2020,15,2334,5565224,"[6, 9, 15, 19, 12, 22, 24, 16, 14, 18, 17, 4, 2, 11, 7, 10, 13, 8, 0, 3, 25, 1, 21, 20, 5, 23]",False,0
09:42:44 29/12/2020,16,2489,5557816,"[15, 6, 20, 21, 5, 3, 24, 16, 14, 4, 17, 18, 2, 11, 7, 10, 13, 8, 0, 19, 25, 1, 9, 12, 22, 23]",False,0
09:42:45 29/12/2020,17,2648,5509776,"[11, 21, 25, 3, 6, 2, 5, 7, 1, 14, 8, 18, 19, 20, 13, 9, 17, 0, 4, 22, 23, 12, 15, 24, 16, 10]",False,0
09:42:45 29/12/2020,18,2803,5480050,"[11, 21, 25, 3, 6, 24, 23, 14, 1, 7, 8, 18, 19, 20, 13, 9, 17, 0, 4, 22, 5, 12, 15, 2, 16, 10]",True,0
09:42:46 29/12/2020,19,2958,5480050,"[11, 21, 25, 3, 6, 24, 23, 14, 1, 7, 8, 18, 19, 20, 13, 9, 17, 0, 4, 22, 5, 12, 15, 2, 16, 10]",False,1
09:42:46 29/12/2020,20,3114,5480050,"[11, 21, 25, 3, 6, 24, 23, 14, 1, 7, 8, 18, 19, 20, 13, 9, 17, 0, 4, 22, 5, 12, 15, 2, 16, 10]",False,2
09:42:47 29/12/2020,21,3274,5479572,"[11, 21, 25, 3, 6, 24, 23, 8, 1, 14, 7, 18, 19, 20, 13, 9, 17, 0, 4, 22, 5, 12, 15, 2, 16, 10]",False,0
09:42:47 29/12/2020,22,3426,5473163,"[11, 21, 25, 3, 2, 24, 23, 14, 1, 7, 8, 18, 19, 20, 13, 9, 17, 0, 4, 22, 5, 12, 15, 6, 16, 10]",False,0
09:42:47 29/12/2020,23,3579,5473163,"[11, 21, 25, 3, 2, 24, 23, 14, 1, 7, 8, 18, 19, 20, 13, 9, 17, 0, 4, 22, 5, 12, 15, 6, 16, 10]",False,1
