Time,Iteration loop,Iteration,Fitness,Assignment,Local search,Similarity counter
18:13:36 20/12/2020,1,63,10603312,"[14, 9, 7, 8, 21, 6, 16, 25, 2, 18, 17, 13, 11, 24, 3, 0, 23, 19, 4, 1, 22, 15, 5, 20, 10, 12]",False,0
18:13:36 20/12/2020,2,123,10298346,"[24, 3, 2, 16, 14, 13, 22, 21, 7, 17, 8, 19, 6, 4, 0, 10, 11, 20, 18, 9, 1, 25, 15, 23, 5, 12]",True,0
18:13:36 20/12/2020,3,186,10298346,"[24, 3, 2, 16, 14, 13, 22, 21, 7, 17, 8, 19, 6, 4, 0, 10, 11, 20, 18, 9, 1, 25, 15, 23, 5, 12]",False,1
18:13:36 20/12/2020,4,248,10298346,"[24, 3, 2, 16, 14, 13, 22, 21, 7, 17, 8, 19, 6, 4, 0, 10, 11, 20, 18, 9, 1, 25, 15, 23, 5, 12]",False,2
18:13:36 20/12/2020,5,306,10298346,"[24, 3, 2, 16, 14, 13, 22, 21, 7, 17, 8, 19, 6, 4, 0, 10, 11, 20, 18, 9, 1, 25, 15, 23, 5, 12]",False,3
18:13:36 20/12/2020,6,371,10298346,"[24, 3, 2, 16, 14, 13, 22, 21, 7, 17, 8, 19, 6, 4, 0, 10, 11, 20, 18, 9, 1, 25, 15, 23, 5, 12]",False,4
18:13:36 20/12/2020,7,436,10298346,"[24, 3, 2, 16, 14, 13, 22, 21, 7, 17, 8, 19, 6, 4, 0, 10, 11, 20, 18, 9, 1, 25, 15, 23, 5, 12]",False,5
18:13:36 20/12/2020,8,497,10298346,"[24, 3, 2, 16, 14, 13, 22, 21, 7, 17, 8, 19, 6, 4, 0, 10, 11, 20, 18, 9, 1, 25, 15, 23, 5, 12]",False,6
18:13:36 20/12/2020,9,558,10298346,"[24, 3, 2, 16, 14, 13, 22, 21, 7, 17, 8, 19, 6, 4, 0, 10, 11, 20, 18, 9, 1, 25, 15, 23, 5, 12]",False,7
18:13:36 20/12/2020,10,623,10298346,"[24, 3, 2, 16, 14, 13, 22, 21, 7, 17, 8, 19, 6, 4, 0, 10, 11, 20, 18, 9, 1, 25, 15, 23, 5, 12]",False,8
18:13:37 20/12/2020,11,685,10298346,"[24, 3, 2, 16, 14, 13, 22, 21, 7, 17, 8, 19, 6, 4, 0, 10, 11, 20, 18, 9, 1, 25, 15, 23, 5, 12]",False,9
18:13:37 20/12/2020,12,749,10298346,"[24, 3, 2, 16, 14, 13, 22, 21, 7, 17, 8, 19, 6, 4, 0, 10, 11, 20, 18, 9, 1, 25, 15, 23, 5, 12]",False,10
18:13:37 20/12/2020,13,816,10298346,"[24, 3, 2, 16, 14, 13, 22, 21, 7, 17, 8, 19, 6, 4, 0, 10, 11, 20, 18, 9, 1, 25, 15, 23, 5, 12]",False,11
18:13:37 20/12/2020,14,879,10298346,"[24, 3, 2, 16, 14, 13, 22, 21, 7, 17, 8, 19, 6, 4, 0, 10, 11, 20, 18, 9, 1, 25, 15, 23, 5, 12]",False,12
18:13:37 20/12/2020,15,937,10298346,"[24, 3, 2, 16, 14, 13, 22, 21, 7, 17, 8, 19, 6, 4, 0, 10, 11, 20, 18, 9, 1, 25, 15, 23, 5, 12]",False,13
18:13:37 20/12/2020,16,1004,10298346,"[24, 3, 2, 16, 14, 13, 22, 21, 7, 17, 8, 19, 6, 4, 0, 10, 11, 20, 18, 9, 1, 25, 15, 23, 5, 12]",True,14
18:13:37 20/12/2020,17,1069,10298346,"[24, 3, 2, 16, 14, 13, 22, 21, 7, 17, 8, 19, 6, 4, 0, 10, 11, 20, 18, 9, 1, 25, 15, 23, 5, 12]",False,15
18:13:37 20/12/2020,18,1131,10298346,"[24, 3, 2, 16, 14, 13, 22, 21, 7, 17, 8, 19, 6, 4, 0, 10, 11, 20, 18, 9, 1, 25, 15, 23, 5, 12]",False,16
18:13:37 20/12/2020,19,1196,10298346,"[24, 3, 2, 16, 14, 13, 22, 21, 7, 17, 8, 19, 6, 4, 0, 10, 11, 20, 18, 9, 1, 25, 15, 23, 5, 12]",False,17
18:13:37 20/12/2020,20,1260,10298346,"[24, 3, 2, 16, 14, 13, 22, 21, 7, 17, 8, 19, 6, 4, 0, 10, 11, 20, 18, 9, 1, 25, 15, 23, 5, 12]",False,18
18:13:38 20/12/2020,21,1324,10298346,"[24, 3, 2, 16, 14, 13, 22, 21, 7, 17, 8, 19, 6, 4, 0, 10, 11, 20, 18, 9, 1, 25, 15, 23, 5, 12]",False,19
18:13:38 20/12/2020,22,1389,10298346,"[24, 3, 2, 16, 14, 13, 22, 21, 7, 17, 8, 19, 6, 4, 0, 10, 11, 20, 18, 9, 1, 25, 15, 23, 5, 12]",False,20
18:13:38 20/12/2020,23,1451,10298346,"[24, 3, 2, 16, 14, 13, 22, 21, 7, 17, 8, 19, 6, 4, 0, 10, 11, 20, 18, 9, 1, 25, 15, 23, 5, 12]",False,21
18:13:38 20/12/2020,24,1510,10298346,"[24, 3, 2, 16, 14, 13, 22, 21, 7, 17, 8, 19, 6, 4, 0, 10, 11, 20, 18, 9, 1, 25, 15, 23, 5, 12]",False,22
18:13:38 20/12/2020,25,1574,10293664,"[15, 11, 7, 21, 25, 2, 6, 16, 14, 8, 17, 13, 12, 3, 19, 0, 20, 4, 18, 5, 1, 9, 23, 10, 22, 24]",False,0
18:13:38 20/12/2020,26,1637,10293664,"[15, 11, 7, 21, 25, 2, 6, 16, 14, 8, 17, 13, 12, 3, 19, 0, 20, 4, 18, 5, 1, 9, 23, 10, 22, 24]",False,1
18:13:38 20/12/2020,27,1697,10293664,"[15, 11, 7, 21, 25, 2, 6, 16, 14, 8, 17, 13, 12, 3, 19, 0, 20, 4, 18, 5, 1, 9, 23, 10, 22, 24]",False,2
18:13:38 20/12/2020,28,1759,10293664,"[15, 11, 7, 21, 25, 2, 6, 16, 14, 8, 17, 13, 12, 3, 19, 0, 20, 4, 18, 5, 1, 9, 23, 10, 22, 24]",False,3
18:13:38 20/12/2020,29,1816,10280181,"[15, 11, 7, 21, 25, 2, 6, 16, 14, 8, 1, 17, 10, 19, 3, 0, 20, 4, 18, 5, 13, 12, 23, 9, 22, 24]",False,0
18:13:38 20/12/2020,30,1878,10280181,"[15, 11, 7, 21, 25, 2, 6, 16, 14, 8, 1, 17, 10, 19, 3, 0, 20, 4, 18, 5, 13, 12, 23, 9, 22, 24]",False,1
18:13:38 20/12/2020,31,1944,10277883,"[13, 10, 7, 25, 21, 2, 6, 16, 14, 20, 17, 12, 11, 3, 19, 0, 8, 4, 18, 5, 9, 15, 24, 1, 22, 23]",True,0
18:13:39 20/12/2020,32,1999,10277883,"[13, 10, 7, 25, 21, 2, 6, 16, 14, 20, 17, 12, 11, 3, 19, 0, 8, 4, 18, 5, 9, 15, 24, 1, 22, 23]",False,1
18:13:39 20/12/2020,33,2061,10240333,"[22, 7, 12, 21, 9, 23, 8, 0, 2, 6, 3, 11, 17, 15, 19, 14, 20, 4, 18, 5, 25, 13, 1, 10, 24, 16]",False,0
18:13:39 20/12/2020,34,2123,10240333,"[22, 7, 12, 21, 9, 23, 8, 0, 2, 6, 3, 11, 17, 15, 19, 14, 20, 4, 18, 5, 25, 13, 1, 10, 24, 16]",True,1
18:13:39 20/12/2020,35,2188,10240333,"[22, 7, 12, 21, 9, 23, 8, 0, 2, 6, 3, 11, 17, 15, 19, 14, 20, 4, 18, 5, 25, 13, 1, 10, 24, 16]",False,2
18:13:39 20/12/2020,36,2250,10240333,"[22, 7, 12, 21, 9, 23, 8, 0, 2, 6, 3, 11, 17, 15, 19, 14, 20, 4, 18, 5, 25, 13, 1, 10, 24, 16]",False,3
18:13:39 20/12/2020,37,2311,10240333,"[22, 7, 12, 21, 9, 23, 8, 0, 2, 6, 3, 11, 17, 15, 19, 14, 20, 4, 18, 5, 25, 13, 1, 10, 24, 16]",False,4
18:13:39 20/12/2020,38,2372,10240333,"[22, 7, 12, 21, 9, 23, 8, 0, 2, 6, 3, 11, 17, 15, 19, 14, 20, 4, 18, 5, 25, 13, 1, 10, 24, 16]",False,5
18:13:39 20/12/2020,39,2431,10240333,"[22, 7, 12, 21, 9, 23, 8, 0, 2, 6, 3, 11, 17, 15, 19, 14, 20, 4, 18, 5, 25, 13, 1, 10, 24, 16]",False,6
18:13:39 20/12/2020,40,2494,10240333,"[22, 7, 12, 21, 9, 23, 8, 0, 2, 6, 3, 11, 17, 15, 19, 14, 20, 4, 18, 5, 25, 13, 1, 10, 24, 16]",False,7
18:13:39 20/12/2020,41,2556,10240333,"[22, 7, 12, 21, 9, 23, 8, 0, 2, 6, 3, 11, 17, 15, 19, 14, 20, 4, 18, 5, 25, 13, 1, 10, 24, 16]",False,8
18:13:39 20/12/2020,42,2617,10240333,"[22, 7, 12, 21, 9, 23, 8, 0, 2, 6, 3, 11, 17, 15, 19, 14, 20, 4, 18, 5, 25, 13, 1, 10, 24, 16]",False,9
18:13:39 20/12/2020,43,2681,10211759,"[5, 22, 24, 21, 15, 23, 8, 0, 14, 6, 3, 11, 17, 19, 25, 2, 20, 4, 18, 7, 13, 12, 1, 10, 9, 16]",False,0
18:13:40 20/12/2020,44,2744,10211759,"[5, 22, 24, 21, 15, 23, 8, 0, 14, 6, 3, 11, 17, 19, 25, 2, 20, 4, 18, 7, 13, 12, 1, 10, 9, 16]",False,1
18:13:40 20/12/2020,45,2804,10191959,"[12, 21, 13, 1, 22, 14, 6, 0, 7, 20, 11, 19, 17, 3, 10, 24, 8, 4, 18, 5, 25, 2, 15, 9, 16, 23]",True,0
18:13:40 20/12/2020,46,2868,10191959,"[12, 21, 13, 1, 22, 14, 6, 0, 7, 20, 11, 19, 17, 3, 10, 24, 8, 4, 18, 5, 25, 2, 15, 9, 16, 23]",False,1
18:13:40 20/12/2020,47,2930,10191959,"[12, 21, 13, 1, 22, 14, 6, 0, 7, 20, 11, 19, 17, 3, 10, 24, 8, 4, 18, 5, 25, 2, 15, 9, 16, 23]",True,2
18:13:40 20/12/2020,48,2992,10191959,"[12, 21, 13, 1, 22, 14, 6, 0, 7, 20, 11, 19, 17, 3, 10, 24, 8, 4, 18, 5, 25, 2, 15, 9, 16, 23]",False,3
