Time,Iteration loop,Iteration,Fitness,Assignment,Local search,Similarity counter
17:28:11 29/12/2020,1,36,3230935,"[29, 9, 23, 11, 6, 39, 40, 38, 18, 53, 45, 56, 35, 20, 43, 14, 21, 26, 42, 59, 36, 2, 0, 4, 25, 54, 34, 3, 50, 49, 16, 46, 32, 15, 33, 55, 51, 22, 48, 17, 27, 52, 10, 44, 7, 57, 12, 30, 58, 5, 19, 24, 28, 47, 37, 13, 41, 1, 8, 31]",False,0
17:28:12 29/12/2020,2,70,3230203,"[29, 9, 23, 57, 28, 39, 40, 38, 18, 53, 45, 56, 13, 20, 7, 43, 21, 26, 58, 59, 36, 2, 0, 1, 25, 54, 34, 3, 50, 24, 16, 46, 32, 15, 19, 55, 51, 47, 12, 17, 37, 52, 10, 44, 14, 4, 48, 11, 42, 30, 33, 49, 6, 22, 27, 41, 35, 5, 8, 31]",False,0
17:28:12 29/12/2020,3,106,3230203,"[29, 9, 23, 57, 28, 39, 40, 38, 18, 53, 45, 56, 13, 20, 7, 43, 21, 26, 58, 59, 36, 2, 0, 1, 25, 54, 34, 3, 50, 24, 16, 46, 32, 15, 19, 55, 51, 47, 12, 17, 37, 52, 10, 44, 14, 4, 48, 11, 42, 30, 33, 49, 6, 22, 27, 41, 35, 5, 8, 31]",False,1
17:28:12 29/12/2020,4,142,3228014,"[15, 17, 54, 24, 53, 51, 50, 30, 19, 59, 18, 23, 16, 12, 20, 41, 43, 3, 29, 14, 31, 36, 39, 34, 57, 9, 32, 4, 0, 25, 42, 21, 8, 38, 5, 45, 28, 37, 35, 1, 26, 48, 49, 6, 55, 10, 52, 27, 22, 11, 46, 33, 13, 40, 7, 47, 56, 58, 44, 2]",False,0
17:28:12 29/12/2020,5,178,3228014,"[15, 17, 54, 24, 53, 51, 50, 30, 19, 59, 18, 23, 16, 12, 20, 41, 43, 3, 29, 14, 31, 36, 39, 34, 57, 9, 32, 4, 0, 25, 42, 21, 8, 38, 5, 45, 28, 37, 35, 1, 26, 48, 49, 6, 55, 10, 52, 27, 22, 11, 46, 33, 13, 40, 7, 47, 56, 58, 44, 2]",False,1
17:28:12 29/12/2020,6,213,3226448,"[15, 17, 54, 24, 53, 51, 50, 30, 19, 59, 18, 23, 16, 12, 20, 3, 43, 41, 29, 14, 31, 36, 39, 34, 57, 9, 32, 4, 0, 25, 42, 21, 8, 38, 5, 45, 28, 37, 35, 1, 26, 48, 49, 6, 55, 10, 52, 40, 22, 11, 46, 33, 13, 27, 7, 47, 56, 58, 44, 2]",False,0
17:28:13 29/12/2020,7,249,3226448,"[15, 17, 54, 24, 53, 51, 50, 30, 19, 59, 18, 23, 16, 12, 20, 3, 43, 41, 29, 14, 31, 36, 39, 34, 57, 9, 32, 4, 0, 25, 42, 21, 8, 38, 5, 45, 28, 37, 35, 1, 26, 48, 49, 6, 55, 10, 52, 40, 22, 11, 46, 33, 13, 27, 7, 47, 56, 58, 44, 2]",False,1
17:28:13 29/12/2020,8,284,3226448,"[15, 17, 54, 24, 53, 51, 50, 30, 19, 59, 18, 23, 16, 12, 20, 3, 43, 41, 29, 14, 31, 36, 39, 34, 57, 9, 32, 4, 0, 25, 42, 21, 8, 38, 5, 45, 28, 37, 35, 1, 26, 48, 49, 6, 55, 10, 52, 40, 22, 11, 46, 33, 13, 27, 7, 47, 56, 58, 44, 2]",False,2
17:28:13 29/12/2020,9,320,3226448,"[15, 17, 54, 24, 53, 51, 50, 30, 19, 59, 18, 23, 16, 12, 20, 3, 43, 41, 29, 14, 31, 36, 39, 34, 57, 9, 32, 4, 0, 25, 42, 21, 8, 38, 5, 45, 28, 37, 35, 1, 26, 48, 49, 6, 55, 10, 52, 40, 22, 11, 46, 33, 13, 27, 7, 47, 56, 58, 44, 2]",False,3
17:28:13 29/12/2020,10,355,3226448,"[15, 17, 54, 24, 53, 51, 50, 30, 19, 59, 18, 23, 16, 12, 20, 3, 43, 41, 29, 14, 31, 36, 39, 34, 57, 9, 32, 4, 0, 25, 42, 21, 8, 38, 5, 45, 28, 37, 35, 1, 26, 48, 49, 6, 55, 10, 52, 40, 22, 11, 46, 33, 13, 27, 7, 47, 56, 58, 44, 2]",False,4
