Time,Iteration loop,Iteration,Fitness,Assignment,Local search,Similarity counter
18:21:39 20/12/2020,1,64,7517798,"[1, 24, 12, 20, 13, 25, 15, 16, 14, 2, 11, 18, 19, 23, 0, 8, 5, 4, 21, 17, 7, 22, 10, 6, 9, 3]",False,0
18:21:39 20/12/2020,2,124,7503665,"[3, 6, 22, 7, 0, 8, 14, 24, 5, 20, 19, 21, 17, 10, 25, 18, 13, 11, 4, 1, 2, 16, 15, 23, 9, 12]",False,0
18:21:40 20/12/2020,3,188,7503665,"[3, 6, 22, 7, 0, 8, 14, 24, 5, 20, 19, 21, 17, 10, 25, 18, 13, 11, 4, 1, 2, 16, 15, 23, 9, 12]",False,1
18:21:40 20/12/2020,4,253,7503665,"[3, 6, 22, 7, 0, 8, 14, 24, 5, 20, 19, 21, 17, 10, 25, 18, 13, 11, 4, 1, 2, 16, 15, 23, 9, 12]",False,2
18:21:40 20/12/2020,5,318,7503665,"[3, 6, 22, 7, 0, 8, 14, 24, 5, 20, 19, 21, 17, 10, 25, 18, 13, 11, 4, 1, 2, 16, 15, 23, 9, 12]",False,3
18:21:40 20/12/2020,6,379,7479404,"[24, 11, 19, 3, 20, 5, 16, 7, 10, 2, 0, 8, 17, 12, 18, 1, 13, 15, 4, 25, 23, 22, 6, 21, 14, 9]",False,0
18:21:40 20/12/2020,7,440,7433305,"[7, 24, 11, 3, 21, 10, 14, 6, 5, 20, 19, 0, 17, 8, 25, 18, 13, 4, 22, 1, 2, 16, 15, 23, 9, 12]",False,0
18:21:40 20/12/2020,8,499,7404637,"[12, 20, 9, 5, 8, 25, 3, 11, 17, 18, 6, 4, 14, 7, 0, 22, 13, 10, 21, 1, 2, 16, 15, 23, 19, 24]",False,0
18:21:40 20/12/2020,9,564,7393170,"[3, 6, 24, 7, 21, 15, 16, 22, 5, 23, 19, 0, 17, 8, 25, 18, 13, 11, 4, 1, 2, 14, 10, 20, 9, 12]",False,0
18:21:40 20/12/2020,10,624,7393170,"[3, 6, 24, 7, 21, 15, 16, 22, 5, 23, 19, 0, 17, 8, 25, 18, 13, 11, 4, 1, 2, 14, 10, 20, 9, 12]",False,1
18:21:40 20/12/2020,11,687,7378341,"[11, 25, 20, 7, 21, 16, 18, 2, 0, 23, 13, 10, 17, 8, 15, 6, 3, 19, 4, 22, 5, 12, 9, 24, 1, 14]",False,0
18:21:40 20/12/2020,12,751,7378341,"[11, 25, 20, 7, 21, 16, 18, 2, 0, 23, 13, 10, 17, 8, 15, 6, 3, 19, 4, 22, 5, 12, 9, 24, 1, 14]",False,1
18:21:40 20/12/2020,13,813,7378341,"[11, 25, 20, 7, 21, 16, 18, 2, 0, 23, 13, 10, 17, 8, 15, 6, 3, 19, 4, 22, 5, 12, 9, 24, 1, 14]",False,2
18:21:40 20/12/2020,14,879,7360945,"[1, 12, 2, 7, 15, 25, 9, 8, 16, 23, 3, 22, 18, 21, 5, 14, 6, 17, 4, 24, 11, 20, 13, 10, 19, 0]",False,0
